Region,Market,Brand,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Worldwide,SUVs,,Revenue by make,Genesis,million USD (US$),Statista Market Insights,,,,,,,12.64,26.02,6.45,2.84,11.92,11.91,11.62,13.64,12.04,11.76
Worldwide,SUVs,,Revenue by make,GMC,million USD (US$),Statista Market Insights,,"10,890","10,800","11,140","10,890","8,242","3,498","8,064","8,688","8,913","9,181","8,870","9,154","9,116","9,096","9,006"
Worldwide,SUVs,,Revenue by make,Great Wall,million USD (US$),Statista Market Insights,,19.5,1.67,5.87,6.86,6.97,2.34,5.63,12.11,13.68,11.26,9.85,12.18,13.43,14.32,13.74
Worldwide,SUVs,,Revenue by make,Haima,million USD (US$),Statista Market Insights,,"1,163","1,460",958.7,705.8,29.7,0.69,4.02,67.05,68.43,70.45,71.73,72.78,72.05,72.77,72.95
Worldwide,SUVs,,Revenue by make,Hanteng,million USD (US$),Statista Market Insights,,,267.5,"1,026","1,049",668.1,107.8,4.2,341.1,349.3,355.5,359.9,366.8,369.3,375.8,377.3
Worldwide,SUVs,,Revenue by make,Haval,million USD (US$),Statista Market Insights,,"12,260","14,380","12,770","10,950","8,551","6,271","6,602","8,266","8,539","8,676","8,846","9,009","8,900","9,152","9,023"
Worldwide,SUVs,,Revenue by make,Honda,million USD (US$),Statista Market Insights,,"58,020","62,910","70,340","67,080","68,660","49,630","54,120","59,360","64,380","69,080","70,250","70,410","68,850","69,650","70,520"
Worldwide,SUVs,,Revenue by make,Huanghai,million USD (US$),Statista Market Insights,,76.18,0.79,0.21,0.11,0.02,29.04,34.36,18.55,19.07,19.56,19.73,20.13,20.19,20.58,20.81
Worldwide,SUVs,,Revenue by make,Huansu,million USD (US$),Statista Market Insights,,"1,907","1,704","1,555",968.6,275.6,203.1,"1,057",821.5,839.3,858.1,872.8,887.4,891,908.3,910.4
Worldwide,SUVs,,Revenue by make,Hummer,million USD (US$),Statista Market Insights,,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Worldwide,SUVs,,Revenue by make,Hyundai,million USD (US$),Statista Market Insights,,"46,860","53,550","46,030","44,230","41,900","37,890","50,150","42,200","49,130","54,970","55,810","55,550","57,410","61,680","66,230"
Worldwide,SUVs,,Revenue by make,Infiniti,million USD (US$),Statista Market Insights,,"5,521","6,068","6,404","6,614","6,092","2,722","5,536","2,561","3,770","4,987","5,078","4,855","4,335","4,499","4,558"
Worldwide,SUVs,,Revenue by make,JAC,million USD (US$),Statista Market Insights,,"3,400","3,105","1,713","1,201",583,488.5,"1,542",294.9,308.8,277.9,276.1,282.8,289.2,292.1,294
Worldwide,SUVs,,Revenue by make,Jaguar,million USD (US$),Statista Market Insights,,354.1,"1,699","3,061","3,586","3,293","1,387","1,672","1,435","1,133","1,867","1,946","2,367","4,327","6,324","8,278"
Worldwide,SUVs,,Revenue by make,Jeep,million USD (US$),Statista Market Insights,,"55,450","60,710","59,120","64,920","60,530","48,650","38,530","40,280","40,600","45,720","44,350","44,070","43,610","43,560","43,430"
Worldwide,SUVs,,Revenue by make,JMC Yusheng,million USD (US$),Statista Market Insights,,382.9,"1,349","1,376",321,74.01,490.4,427.4,222.4,3.79,3.82,3.86,3.89,3.98,4.01,4.02
Worldwide,SUVs,,Revenue by make,Jonway,million USD (US$),Statista Market Insights,,72.34,61.51,55.92,4.98,2.34,32.45,38.59,23.76,24.49,25.09,25.55,25.93,25.98,26.51,26.49
Worldwide,SUVs,,Revenue by make,Junpai,million USD (US$),Statista Market Insights,,"1,267",529.9,577.5,225.1,135.9,362.9,439,238.3,244.4,251,253,257.8,258.9,263.6,266.3
Worldwide,SUVs,,Revenue by make,Karry,million USD (US$),Statista Market Insights,,,81.82,466.8,225.3,46.03,7.69,17.34,4.12,4.23,4.3,4.39,4.46,4.47,4.57,4.57
Worldwide,SUVs,,Revenue by make,Kia,million USD (US$),Statista Market Insights,,"27,810","31,390","29,180","31,260","29,410","22,200","30,940","29,260","33,110","34,610","34,640","35,640","40,770","46,840","52,570"
Worldwide,SUVs,,Revenue by make,Lada,million USD (US$),Statista Market Insights,,"3,559","2,669","2,769","2,926","3,186","3,567","3,133","1,239","2,025","3,411","3,528","3,101","2,842","2,898","3,122"
Worldwide,SUVs,,Revenue by make,Land Rover,million USD (US$),Statista Market Insights,,"26,410","30,450","26,160","24,560","23,120","12,380","17,590","18,870","20,370","20,600","22,890","23,930","23,100","22,470","22,600"
Worldwide,SUVs,,Revenue by make,Landwin,million USD (US$),Statista Market Insights,,0.58,2.07,4.35,5.25,2.48,5.61,6.18,4.7,4.92,4.02,4.6,4.76,3.97,4.75,4.12
Worldwide,SUVs,,Revenue by make,Leopaard,million USD (US$),Statista Market Insights,,958.4,"2,607","2,604","1,233",363.1,11.8,"1,151","1,066","1,074","1,107","1,123","1,142","1,140","1,154","1,163"
Worldwide,SUVs,,Revenue by make,Lexus,million USD (US$),Statista Market Insights,,"15,140","16,530","16,550","16,630","16,330","14,850","16,420","13,880","17,300","17,790","18,070","17,690","17,160","17,390","17,810"
Worldwide,SUVs,,Revenue by make,Lifan,million USD (US$),Statista Market Insights,,891.9,815.2,607.1,305.9,76.55,349.6,508,325.5,334.7,342.4,347.2,353.4,354.7,361.6,363.9
Worldwide,SUVs,,Revenue by make,Lincoln,million USD (US$),Statista Market Insights,,"4,376","5,563","6,041","6,546","6,179","4,884","5,977","7,347","7,647","7,241","7,624","7,780","7,588","7,473","7,501"
Worldwide,SUVs,,Revenue by make,Luxgen,million USD (US$),Statista Market Insights,,"1,064",626,234,119.7,22.11,74.97,426.8,326,335,346.5,350.4,356.9,358.4,365,368.3
Worldwide,SUVs,,Revenue by make,Mahindra,million USD (US$),Statista Market Insights,,"1,646","2,075","1,859","2,189","2,322","1,710","2,254","2,906","3,083","2,603","2,546","2,569","2,688","2,704","2,762"
Worldwide,SUVs,,Revenue by make,Maruti Suzuki,million USD (US$),Statista Market Insights,,687.1,758.7,938.8,967.8,"1,072",897,956,"1,214","1,239","1,042","1,024","1,022","1,073","1,067","1,099"
Worldwide,SUVs,,Revenue by make,Maserati,million USD (US$),Statista Market Insights,,176.5,305.4,597.9,451,297.5,186.4,338.3,306.5,682.8,677.3,683.8,682.2,656.2,702.2,727.6
Worldwide,SUVs,,Revenue by make,Maxus,million USD (US$),Statista Market Insights,,66.56,70.37,187.3,203,132,88.7,218.7,397.1,416,420.3,423.9,430.1,432.2,440.8,446.4
Worldwide,SUVs,,Revenue by make,Mazda,million USD (US$),Statista Market Insights,,"17,300","21,710","22,870","22,340","20,770","12,690","17,850","16,760","18,730","19,900","20,090","20,800","22,490","25,070","27,440"
Worldwide,SUVs,,Revenue by make,Mercedes-AMG,million USD (US$),Statista Market Insights,,0.17,62.31,42.32,50.22,15.68,"1,237",870.7,765.3,804.2,542.2,541.9,530.1,551.5,570.4,591.5
Worldwide,SUVs,,Revenue by make,Mercedes-Benz,million USD (US$),Statista Market Insights,,"32,470","39,050","43,270","43,170","40,070","21,640","37,240","37,250","40,890","45,310","55,170","65,380","84,550","103,600","125,200"
Worldwide,SUVs,,Revenue by make,MG,million USD (US$),Statista Market Insights,,"2,556","2,825","2,754","2,215","1,762","1,180","1,643","3,199","3,283","3,381","3,446","3,504","3,521","3,563","3,599"
Worldwide,SUVs,,Revenue by make,Mini,million USD (US$),Statista Market Insights,,"1,669","1,204","2,043","2,472","2,438","1,565","1,708","1,799","1,993","1,970","2,029","2,069","2,007","1,972","1,949"
Worldwide,SUVs,,Revenue by make,Mitsubishi,million USD (US$),Statista Market Insights,,"15,600","13,950","15,620","14,210","11,840","9,330","10,520","10,920","11,110","10,800","11,720","12,140","11,740","11,290","11,100"
Worldwide,SUVs,,Revenue by make,Nissan,million USD (US$),Statista Market Insights,,"51,030","58,100","66,020","65,910","60,620","40,690","38,950","37,780","45,600","51,620","51,330","50,820","49,280","50,370","50,550"
Worldwide,SUVs,,Revenue by make,Opel/Vauxhall,million USD (US$),Statista Market Insights,,"4,077","4,184","5,271","7,557","7,474","5,507","5,367","4,977","3,709","4,693","5,052","5,079","4,873","4,459","4,564"
Worldwide,SUVs,,Revenue by make,Others,million USD (US$),Statista Market Insights,,"1,022","1,094","1,097","1,031",877.9,829.3,"1,302","1,379","1,428","1,295","1,334","1,334","1,328","1,340","1,357"
Worldwide,SUVs,,Revenue by make,Peugeot,million USD (US$),Statista Market Insights,,"9,954","9,626","14,250","15,170","13,990","8,262","9,017","7,486","8,268","11,180","13,960","17,070","19,940","23,380","27,470"
Worldwide,SUVs,,Revenue by make,Porsche,million USD (US$),Statista Market Insights,,"7,726","8,107","8,670","8,314","9,218","8,387","8,629","7,880","12,060","12,210","12,030","11,320","10,900","11,280","11,770"
Worldwide,SUVs,,Revenue by make,Qoros,million USD (US$),Statista Market Insights,,,470.9,507.9,"2,015",573.7,179.6,18.44,535.4,549.3,563.5,568.4,579.1,581.8,592.3,598.6
Worldwide,SUVs,,Revenue by make,Rely,million USD (US$),Statista Market Insights,,80.46,43.13,46.09,49.05,51.98,33.95,40.79,24.26,24.92,25.48,25.7,26.16,26.26,26.74,27
Worldwide,SUVs,,Revenue by make,Renault,million USD (US$),Statista Market Insights,,"10,330","13,610","14,370","13,250","12,080","7,750","8,529","6,443","6,950","11,200","12,990","15,590","19,830","24,490","29,550"
Worldwide,SUVs,,Revenue by make,Riich,million USD (US$),Statista Market Insights,,56,7.48,3.5,1.51,0.3,26.29,30.97,15.97,16.37,16.81,16.94,17.26,17.31,17.64,17.82
Worldwide,SUVs,,Revenue by make,Roewe,million USD (US$),Statista Market Insights,,86.65,"1,403","5,777","4,450","3,023","2,340","1,559","3,162","3,261","3,047","3,104","3,152","3,034","3,194","3,065"
Worldwide,SUVs,,Revenue by make,SEAT,million USD (US$),Statista Market Insights,,436.3,"1,060","2,472","4,047","3,313","3,879","5,779","3,333","7,899","8,774","9,675","10,080","11,620","13,880","15,890"
Worldwide,SUVs,,Revenue by make,Senia,million USD (US$),Statista Market Insights,,608.2,"2,194","2,674",975.6,115.6,0.13,71.12,584.5,599.6,614.5,618.5,630.2,631.8,643.8,650.5
Worldwide,SUVs,,Revenue by make,Senova,million USD (US$),Statista Market Insights,,427.9,"1,960",753.5,436.6,107.4,393.6,16.06,252.9,259.4,265.9,268.8,274.1,275.6,280.6,283
Worldwide,SUVs,,Revenue by make,Skoda,million USD (US$),Statista Market Insights,,"2,292","2,260","5,332","7,199","7,864","8,556","8,271","4,858","11,460","12,250","13,240","12,630","12,400","13,030","13,860"
Worldwide,SUVs,,Revenue by make,Soueast,million USD (US$),Statista Market Insights,,464.4,"1,439","2,164","1,175",260.4,26.7,56.54,57.44,58.71,60.01,60.93,61.99,62.04,63.39,63.26
Worldwide,SUVs,,Revenue by make,SSangYong,million USD (US$),Statista Market Insights,,792.1,904.8,780.9,740.1,761.1,554,678.7,869.7,954.9,896.7,912.1,969.1,989.2,984.1,982
Worldwide,SUVs,,Revenue by make,Subaru,million USD (US$),Statista Market Insights,,"12,390","12,480","12,430","12,840","13,240","11,520","11,420","10,020","10,650","11,990","12,700","12,590","12,020","11,920","12,070"
Worldwide,SUVs,,Revenue by make,Suzuki,million USD (US$),Statista Market Insights,,"14,420","16,990","16,660","15,580","15,610","9,861","13,200","10,900","13,890","16,840","16,890","16,940","16,330","16,240","16,220"
Worldwide,SUVs,,Revenue by make,SWM,million USD (US$),Statista Market Insights,,,337.6,811.5,438.7,236.6,112.7,114.9,407,416.9,427.7,431.5,440.5,442,450.2,455
Worldwide,SUVs,,Revenue by make,Tata,million USD (US$),Statista Market Insights,,830.7,910.9,938.9,"1,243","1,455",936.1,"1,125","1,512","1,642","1,380","1,323","1,328","1,400","1,409","1,459"
Worldwide,SUVs,,Revenue by make,Tesla,million USD (US$),Statista Market Insights,,"1,413","2,728","2,428","3,588","5,246","8,371","26,610","37,750","50,500","50,710","50,490","50,370","50,210","50,080","51,520"
Worldwide,SUVs,,Revenue by make,Toyota,million USD (US$),Statista Market Insights,,"59,440","63,470","71,570","74,580","72,660","60,700","73,300","73,730","78,440","82,660","88,280","94,740","100,100","107,100","114,700"
Worldwide,SUVs,,Revenue by make,Trumpchi,million USD (US$),Statista Market Insights,,"2,756","5,491","7,528","7,309","4,873","1,407","2,039","4,561","4,683","4,770","4,850","4,927","4,948","5,040","5,056"
Worldwide,SUVs,,Revenue by make,Venucia,million USD (US$),Statista Market Insights,,911.3,"1,019","1,470",871.6,361.8,38.96,485.3,320.5,329.7,337.9,343.9,349.4,350,357.4,357.5
Worldwide,SUVs,,Revenue by make,Volkswagen,million USD (US$),Statista Market Insights,,"22,520","21,340","33,570","41,580","41,700","29,600","33,610","28,780","33,840","39,150","42,870","46,710","49,350","54,260","59,670"
Worldwide,SUVs,,Revenue by make,Volvo,million USD (US$),Statista Market Insights,,"11,010","13,330","13,790","15,370","15,810","14,630","16,130","15,090","16,160","15,680","16,580","16,900","16,260","15,890","15,950"
Worldwide,SUVs,,Revenue by make,Wey,million USD (US$),Statista Market Insights,,0,0,"2,024","2,699",928.5,614,180.6,858.6,908.8,926.7,948.2,958.9,962.2,977.9,987.3
Worldwide,SUVs,,Revenue by make,Yema,million USD (US$),Statista Market Insights,,481.6,458,407.7,284.2,69.23,197.1,263.4,120.5,123.5,127.1,129.3,131.4,131.8,134.3,134.8
Worldwide,SUVs,,Revenue by make,Zotye,million USD (US$),Statista Market Insights,,"2,149","3,480","3,582","2,738","2,609","1,377","2,609","1,856","1,909","1,931","1,954","1,971","1,965","1,996","1,992"
Worldwide,SUVs,,Connected Cars Share,Connected,percent,Statista Market Insights,,72.76,78.59,81.84,82.4,84.18,83.09,95.37,95.64,97.29,97.57,97.72,97.78,97.89,97.82,98.24
Worldwide,SUVs,,Connected Cars Share,Not Connected,percent,Statista Market Insights,,27.25,21.41,18.16,17.6,15.82,16.91,4.63,4.36,2.71,2.43,2.28,2.22,2.11,2.18,1.76
Worldwide,SUVs,,Fuel or Drive-Type Share,Alternative,percent,Statista Market Insights,,0.09,0.13,0.08,1.07,1.65,2.24,0.35,0.37,1.86,1.92,2.01,2.08,2.15,2.12,2.15
Worldwide,SUVs,,Fuel or Drive-Type Share,Diesel,percent,Statista Market Insights,,16.43,14.97,13.66,9.67,8.96,8.86,10.16,8.59,5.52,5.34,5.2,4.97,4.6,4,3.69
Worldwide,SUVs,,Fuel or Drive-Type Share,Electric,percent,Statista Market Insights,,0.02,0.21,1.54,2.09,2.32,3.22,6.02,7.31,8.8,10.39,12.56,15.28,18.59,22.67,27.08
Worldwide,SUVs,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,0.24,0.26,0.24,0.24,0.76,1.59,3.7,3.31,3.53,4.24,4.91,5.57,6.17,6.79,7.08
Worldwide,SUVs,,Fuel or Drive-Type Share,Petrol,percent,Statista Market Insights,,83.22,84.43,84.48,86.92,86.31,84.09,79.77,80.42,80.29,78.1,75.32,72.1,68.5,64.41,60.01
Worldwide,SUVs,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,27.23,20.16,18.79,15.72,15.99,15.87,6.42,6.07,2.5,2.63,2.47,2.33,2.18,2.23,1.92
Worldwide,SUVs,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,59.68,65.74,61.94,62.66,61.21,58.91,75.51,77.81,71.86,69.52,67.8,66.49,65.38,63.17,62.66
Worldwide,SUVs,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,13.09,14.1,19.27,21.61,22.8,25.22,18.07,16.11,25.42,27.54,29.29,30.56,31.55,33.36,33.65
Worldwide,SUVs,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,0.01,0.22,0.31,0.44,0.62,0.89,1.24,1.77
Worldwide,SUVs,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,169.6,164.6,152.3,153,152.2,149.3,140.9,132.8,116.6,103.6,95.88,89.1,82.9,76.22,71.16
Worldwide,SUVs,,Vehicle Sales by make,Total,thousand vehicles,Statista Market Insights,,"24,050","28,450","31,020","30,750","27,910","21,020","23,310","24,030","27,330","29,260","29,890","30,090","30,510","31,580","32,790"
Worldwide,SUVs,,Vehicle Sales by make,Acura,thousand vehicles,Statista Market Insights,,126,132.6,138.7,137.5,138.2,119.7,128.8,77.04,103.4,130.3,134.3,128.7,119.7,122.8,126.5
Worldwide,SUVs,,Vehicle Sales by make,Alfa Romeo,thousand vehicles,Statista Market Insights,,1.07,1.28,20.02,41.69,36.17,28,27.4,23.88,47.59,48.94,51.42,51.29,51.52,54.46,55.99
Worldwide,SUVs,,Vehicle Sales by make,ALPINA,thousand vehicles,Statista Market Insights,,0.17,0.19,0.1,0.02,0.04,0.05,0.06,0.04,0.07,0.1,0.12,0.12,0.1,0.12,0.12
Worldwide,SUVs,,Vehicle Sales by make,Audi,thousand vehicles,Statista Market Insights,,485.6,567.2,629.1,599.6,473,499.2,468.1,393.3,634.2,697.6,722.5,694,664,693.2,726.5
Worldwide,SUVs,,Vehicle Sales by make,Baojun,thousand vehicles,Statista Market Insights,,145.7,322.2,512,526.8,281.1,140.7,176.2,55.58,56.64,57.68,58.52,59.37,60,60.57,61.08
Worldwide,SUVs,,Vehicle Sales by make,Baw,thousand vehicles,Statista Market Insights,,12.26,37.14,44.25,44.04,25.44,15.17,31.93,35.12,35.79,36.45,36.97,37.46,37.86,38.21,38.54
Worldwide,SUVs,,Vehicle Sales by make,Bentley,thousand vehicles,Statista Market Insights,,,1.86,2.48,2.37,2.52,1.23,2.1,1.48,2.62,3.04,3.27,3.49,3.4,3.65,3.82
Worldwide,SUVs,,Vehicle Sales by make,Besturn,thousand vehicles,Statista Market Insights,,54.71,19.88,9.38,3.13,0.22,0.26,15.59,8.61,8.8,8.97,9.1,9.23,9.33,9.42,9.5
Worldwide,SUVs,,Vehicle Sales by make,Bisu,thousand vehicles,Statista Market Insights,,,0.32,37.63,25.91,4.64,0.38,10.49,7.73,7.86,7.98,8.09,8.19,8.28,8.36,8.43
Worldwide,SUVs,,Vehicle Sales by make,BJEV,thousand vehicles,Statista Market Insights,,,4.13,82.29,121.9,80.77,54.29,59.95,40.29,40.99,41.62,42.19,42.71,43.17,43.58,43.96
Worldwide,SUVs,,Vehicle Sales by make,BMW,thousand vehicles,Statista Market Insights,,411.7,504.7,566.8,613.8,602.1,503.1,535.2,633.5,656.8,667.6,673.4,675.8,663.7,664.4,669.4
Worldwide,SUVs,,Vehicle Sales by make,Borgward,thousand vehicles,Statista Market Insights,,,30.02,44.38,32.13,44.92,6.44,2.73,20.33,20.68,21,21.29,21.55,21.78,21.99,22.18
Worldwide,SUVs,,Vehicle Sales by make,Brilliance,thousand vehicles,Statista Market Insights,,104.9,148.5,35.84,18.7,3.7,0.63,47.91,38.48,39.32,40.22,40.83,41.41,41.82,42.19,42.52
Worldwide,SUVs,,Vehicle Sales by make,Buick,thousand vehicles,Statista Market Insights,,397.3,514.8,477.3,402.9,348.9,131.3,236.9,245.2,259.7,316.1,316.4,315.1,309.1,308,320.3
Worldwide,SUVs,,Vehicle Sales by make,BYD,thousand vehicles,Statista Market Insights,,161,266.4,188.8,221.5,240.6,194.6,189.8,736.8,"1,244","1,265","1,285","1,302","1,318","1,333","1,346"
Worldwide,SUVs,,Vehicle Sales by make,Cadillac,thousand vehicles,Statista Market Insights,,122,153.8,189.5,189.4,167.1,124.3,121.2,216.5,221.8,235.3,235.4,236.1,237.4,240,240.7
Worldwide,SUVs,,Vehicle Sales by make,Chana (Oushang),thousand vehicles,Statista Market Insights,,,80.64,91.68,80.29,53.89,23.62,12.55,34.04,34.64,35.19,35.68,36.12,36.52,36.88,37.2
Worldwide,SUVs,,Vehicle Sales by make,Changan,thousand vehicles,Statista Market Insights,,476.5,588.4,592.8,551.7,566.9,381.9,421.5,726.7,743.4,754.2,764.6,774.2,782.7,790.6,797.3
Worldwide,SUVs,,Vehicle Sales by make,Changhe,thousand vehicles,Statista Market Insights,,,32.45,19.31,13.65,5.08,3.3,9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Worldwide,SUVs,,Vehicle Sales by make,Chery,thousand vehicles,Statista Market Insights,,76.86,116.8,143.5,134.9,114.4,138.7,176.3,234.3,249.5,258.7,266.9,273.5,280.2,287.5,294.3
Worldwide,SUVs,,Vehicle Sales by make,Chevrolet,thousand vehicles,Statista Market Insights,,878.1,863.4,928.2,"1,000","1,068",940.1,726.8,424.7,540.8,806.2,797.4,760.5,719,739.4,780.1
Worldwide,SUVs,,Vehicle Sales by make,Citroën,thousand vehicles,Statista Market Insights,,164.5,167.7,143.4,221.7,252,168.6,186.3,205.7,214.7,205.7,216.8,222.4,218.7,220,219.9
Worldwide,SUVs,,Vehicle Sales by make,Cowin,thousand vehicles,Statista Market Insights,,,34.19,37.92,17.91,10.7,0.66,6.15,10.91,11.1,11.27,11.43,11.57,11.69,11.81,11.91
Worldwide,SUVs,,Vehicle Sales by make,Dacia,thousand vehicles,Statista Market Insights,,134.5,150.6,155.4,196.3,234,134.3,147.8,147.6,156,157.9,152.3,169.5,271.8,378.5,482.9
Worldwide,SUVs,,Vehicle Sales by make,Daihatsu,thousand vehicles,Statista Market Insights,,134.4,217.3,221.4,237.2,240.1,239.5,210.4,191.4,213.5,220.5,215.9,211.8,210,217.3,223.3
Worldwide,SUVs,,Vehicle Sales by make,Dodge,thousand vehicles,Statista Market Insights,,186.8,189.7,171.8,175,156.6,105.4,85.71,154.7,148.8,115,153,167.6,151.4,136.2,130.1
Worldwide,SUVs,,Vehicle Sales by make,Dongfeng,thousand vehicles,Statista Market Insights,,162.5,290.7,424.5,350.1,211.2,157,243,195.9,199.4,202.5,205.3,207.8,210.1,212.2,214
Worldwide,SUVs,,Vehicle Sales by make,DR,thousand vehicles,Statista Market Insights,,0.29,0.34,0.37,0.45,0.73,0.51,0.49,0.51,0.5,0.34,0.49,0.52,0.46,0.44,0.43
Worldwide,SUVs,,Vehicle Sales by make,DS,thousand vehicles,Statista Market Insights,,15.2,10,3.43,16.98,41.6,39.02,39.14,31.08,35.79,33.63,34.36,34.72,34.58,35.44,36.53
Worldwide,SUVs,,Vehicle Sales by make,Enranger,thousand vehicles,Statista Market Insights,,6.69,13.09,7.99,6.12,3.06,0.4,5.55,4.95,5.03,5.11,5.18,5.25,5.3,5.36,5.4
Worldwide,SUVs,,Vehicle Sales by make,Fiat,thousand vehicles,Statista Market Insights,,62.99,55.28,93.21,105.4,40.84,32.35,47.45,51.29,59.04,58.11,67.74,77.16,78.6,79.27,81.95
Worldwide,SUVs,,Vehicle Sales by make,Ford,thousand vehicles,Statista Market Insights,,"1,896","1,985","1,947","1,768","1,527","1,279","1,327","1,410","1,363","1,569","1,623","1,653","1,663","1,657","1,667"
Worldwide,SUVs,,Vehicle Sales by make,Foton,thousand vehicles,Statista Market Insights,,0.96,8.5,13.1,8.19,6.44,6.18,7.04,2.88,2.95,3,3.03,3.06,3.1,3.14,3.17
Worldwide,SUVs,,Vehicle Sales by make,GAC Gonow,thousand vehicles,Statista Market Insights,,6.21,0.03,0.93,0.03,0.01,2.71,1.94,1.26,1.28,1.3,1.32,1.34,1.35,1.36,1.38
Worldwide,SUVs,,Vehicle Sales by make,Geely,thousand vehicles,Statista Market Insights,,209.9,500.3,"1,009","1,066",903,792.2,432.6,580.7,592.1,602.4,610.6,618.5,625.2,631.3,636.7
Worldwide,SUVs,,Vehicle Sales by make,Genesis,thousand vehicles,Statista Market Insights,,,,,,,0.25,0.58,0.13,0.06,0.24,0.24,0.24,0.27,0.24,0.24
Worldwide,SUVs,,Vehicle Sales by make,GMC,thousand vehicles,Statista Market Insights,,321,306.8,322.2,323.5,221.4,111.6,208.2,238,240.9,247,237.4,244.9,246.8,245.1,240.8
Worldwide,SUVs,,Vehicle Sales by make,Great Wall,thousand vehicles,Statista Market Insights,,0.57,0.05,0.18,0.21,0.21,0.07,0.16,0.36,0.4,0.33,0.29,0.35,0.39,0.42,0.4
Worldwide,SUVs,,Vehicle Sales by make,Haima,thousand vehicles,Statista Market Insights,,83.98,110.8,79.6,51.56,2.61,0.04,0.23,4.98,5.07,5.15,5.22,5.28,5.34,5.39,5.44
Worldwide,SUVs,,Vehicle Sales by make,Hanteng,thousand vehicles,Statista Market Insights,,,16.12,62.02,64.36,41.04,6.65,0.24,20.25,20.6,20.93,21.21,21.48,21.71,21.92,22.11
Worldwide,SUVs,,Vehicle Sales by make,Haval,thousand vehicles,Statista Market Insights,,750.1,978.3,872.2,699.9,592.1,396.2,410.8,562.4,572.6,582.9,591.7,600.1,606.4,611.3,616.4
Worldwide,SUVs,,Vehicle Sales by make,Honda,thousand vehicles,Statista Market Insights,,"2,000","2,164","2,350","2,171","2,220","1,600","1,743","1,948","2,107","2,231","2,271","2,280","2,242","2,254","2,282"
Worldwide,SUVs,,Vehicle Sales by make,Huanghai,thousand vehicles,Statista Market Insights,,4.83,0.05,0.01,0.01,0,1.86,2.03,1.15,1.17,1.19,1.21,1.22,1.24,1.25,1.26
Worldwide,SUVs,,Vehicle Sales by make,Huansu,thousand vehicles,Statista Market Insights,,187,147.8,145.3,95.04,26.92,19.83,92.58,76.32,77.66,78.87,79.96,80.94,81.82,82.61,83.33
Worldwide,SUVs,,Vehicle Sales by make,Hummer,thousand vehicles,Statista Market Insights,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,SUVs,,Vehicle Sales by make,Hyundai,thousand vehicles,Statista Market Insights,,"1,494","1,732","1,501","1,502","1,427","1,252","1,626","1,365","1,612","1,762","1,798","1,788","1,855","1,988","2,139"
Worldwide,SUVs,,Vehicle Sales by make,Infiniti,thousand vehicles,Statista Market Insights,,87.33,103.7,115.2,124.5,119.4,58.52,93.95,45.34,62.8,81.41,83.8,79.83,72,73.61,74.89
Worldwide,SUVs,,Vehicle Sales by make,JAC,thousand vehicles,Statista Market Insights,,257.9,278.6,124.2,83.74,42.3,26.34,113.6,21.49,22.67,20.17,20.09,20.54,21.07,21.26,21.22
Worldwide,SUVs,,Vehicle Sales by make,Jaguar,thousand vehicles,Statista Market Insights,,5.54,28.81,53.21,66.4,62.55,26.27,29.08,24.74,19.55,32.5,34.06,41.62,77.89,113.3,151.7
Worldwide,SUVs,,Vehicle Sales by make,Jeep,thousand vehicles,Statista Market Insights,,"1,132","1,334","1,308","1,424","1,276",992.9,729.3,755.4,777.2,885,855.9,843.9,838,837.9,829.7
Worldwide,SUVs,,Vehicle Sales by make,JMC Yusheng,thousand vehicles,Statista Market Insights,,19.66,69.91,70.97,15.97,3.68,25.11,20.09,11.08,0.19,0.19,0.19,0.19,0.2,0.2,0.2
Worldwide,SUVs,,Vehicle Sales by make,Jonway,thousand vehicles,Statista Market Insights,,6.79,5.99,5.55,0.5,0.24,3.14,3.46,2.26,2.3,2.33,2.37,2.39,2.42,2.44,2.47
Worldwide,SUVs,,Vehicle Sales by make,Junpai,thousand vehicles,Statista Market Insights,,29.32,12.24,13.31,5.16,3.12,8.43,9.36,5.36,5.45,5.54,5.61,5.68,5.75,5.8,5.85
Worldwide,SUVs,,Vehicle Sales by make,Karry,thousand vehicles,Statista Market Insights,,,9.45,54.9,27.11,5.67,0.94,1.93,0.49,0.49,0.5,0.51,0.51,0.52,0.53,0.53
Worldwide,SUVs,,Vehicle Sales by make,Kia,thousand vehicles,Statista Market Insights,,910.9,"1,042",962.6,"1,059",972.3,728.6,998.8,924.6,"1,060","1,101","1,106","1,137","1,309","1,509","1,703"
